material_id,property_name,value,unit,temperature_C,pH,method,source_id,data_quality,confidence_score,notes
SURF_MYRJ_52,tail_unsaturation,0,double_bonds,,,fatty-chain annotation,S007_EXCIPIENTS_HANDBOOK,curated,0.8,
SURF_MYRJ_52,n_tails,1,count,,,fatty-chain annotation,S007_EXCIPIENTS_HANDBOOK,curated,0.8,
SURF_MYRJ_52,formal_charge,0,e,,,nominal at neutral pH,S007_EXCIPIENTS_HANDBOOK,curated,0.85,
SURF_MYRJ_52,edge_activator,1.0,,,,HLB/charge heuristic,S007_EXCIPIENTS_HANDBOOK,curated,0.7,
SURF_MYRJ_52,delta_D,17.2,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_MYRJ_52,delta_P,8.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_MYRJ_52,delta_H,14,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_MYRJ_52,hsp_radius,9,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.4,Screening radius only unless experimentally determined.
SURF_MYRJ_52,molar_volume_cm3_mol,1742.86,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.42,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
SURF_MYRJ_52,headgroup_area_nm2,0.654,nm2,,,CPP screening heuristic,S013_EST_HSP_HEURISTIC,estimated,0.35,Replace with monolayer or MD-derived area per molecule for publication-grade CPP.
SURF_MYRJ_53,MW,1980,g/mol,,,supplier/handbook average for mixtures,S007_EXCIPIENTS_HANDBOOK,supplier-reported,0.65,
SURF_MYRJ_53,HLB,17.9,HLB,,,Griffin/Davies HLB literature/supplier value,S007_EXCIPIENTS_HANDBOOK,supplier-reported,0.75,Grade-dependent; use supplier CoA when available.
SURF_MYRJ_53,tail_carbons,18,count,,,fatty-chain annotation,S007_EXCIPIENTS_HANDBOOK,curated,0.8,
SURF_MYRJ_53,tail_unsaturation,0,double_bonds,,,fatty-chain annotation,S007_EXCIPIENTS_HANDBOOK,curated,0.8,
SURF_MYRJ_53,n_tails,1,count,,,fatty-chain annotation,S007_EXCIPIENTS_HANDBOOK,curated,0.8,
SURF_MYRJ_53,formal_charge,0,e,,,nominal at neutral pH,S007_EXCIPIENTS_HANDBOOK,curated,0.85,
SURF_MYRJ_53,edge_activator,1.0,,,,HLB/charge heuristic,S007_EXCIPIENTS_HANDBOOK,curated,0.7,
SURF_MYRJ_53,delta_D,17.2,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_MYRJ_53,delta_P,8.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_MYRJ_53,delta_H,14,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_MYRJ_53,hsp_radius,9,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.4,Screening radius only unless experimentally determined.
SURF_MYRJ_53,molar_volume_cm3_mol,1885.71,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.42,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
SURF_MYRJ_53,headgroup_area_nm2,0.672,nm2,,,CPP screening heuristic,S013_EST_HSP_HEURISTIC,estimated,0.35,Replace with monolayer or MD-derived area per molecule for publication-grade CPP.
SURF_MYRJ_59,MW,2500,g/mol,,,supplier/handbook average for mixtures,S007_EXCIPIENTS_HANDBOOK,supplier-reported,0.65,
SURF_MYRJ_59,HLB,18.8,HLB,,,Griffin/Davies HLB literature/supplier value,S007_EXCIPIENTS_HANDBOOK,supplier-reported,0.75,Grade-dependent; use supplier CoA when available.
SURF_MYRJ_59,tail_carbons,18,count,,,fatty-chain annotation,S007_EXCIPIENTS_HANDBOOK,curated,0.8,
SURF_MYRJ_59,tail_unsaturation,0,double_bonds,,,fatty-chain annotation,S007_EXCIPIENTS_HANDBOOK,curated,0.8,
SURF_MYRJ_59,n_tails,1,count,,,fatty-chain annotation,S007_EXCIPIENTS_HANDBOOK,curated,0.8,
SURF_MYRJ_59,formal_charge,0,e,,,nominal at neutral pH,S007_EXCIPIENTS_HANDBOOK,curated,0.85,
SURF_MYRJ_59,edge_activator,1.0,,,,HLB/charge heuristic,S007_EXCIPIENTS_HANDBOOK,curated,0.7,
SURF_MYRJ_59,delta_D,17.2,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_MYRJ_59,delta_P,8.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_MYRJ_59,delta_H,14,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_MYRJ_59,hsp_radius,9,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.4,Screening radius only unless experimentally determined.
SURF_MYRJ_59,molar_volume_cm3_mol,2380.95,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.42,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
SURF_MYRJ_59,headgroup_area_nm2,0.688,nm2,,,CPP screening heuristic,S013_EST_HSP_HEURISTIC,estimated,0.35,Replace with monolayer or MD-derived area per molecule for publication-grade CPP.
SURF_POLOXAMER_124,MW,2090,g/mol,,,supplier/handbook average for mixtures,S010_BASF_KOLLIPHOR,supplier-reported,0.65,
SURF_POLOXAMER_124,HLB,12,HLB,,,Griffin/Davies HLB literature/supplier value,S010_BASF_KOLLIPHOR,supplier-reported,0.75,Grade-dependent; use supplier CoA when available.
SURF_POLOXAMER_124,tail_carbons,3,count,,,fatty-chain annotation,S010_BASF_KOLLIPHOR,curated,0.8,
SURF_POLOXAMER_124,tail_unsaturation,0,double_bonds,,,fatty-chain annotation,S010_BASF_KOLLIPHOR,curated,0.8,
SURF_POLOXAMER_124,formal_charge,0,e,,,nominal at neutral pH,S010_BASF_KOLLIPHOR,curated,0.85,
SURF_POLOXAMER_124,edge_activator,1.0,,,,HLB/charge heuristic,S010_BASF_KOLLIPHOR,curated,0.7,
SURF_POLOXAMER_124,delta_D,17.3,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_POLOXAMER_124,delta_P,6.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_POLOXAMER_124,delta_H,10.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_POLOXAMER_124,hsp_radius,8,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.4,Screening radius only unless experimentally determined.
SURF_POLOXAMER_124,molar_volume_cm3_mol,1990.48,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.42,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
SURF_POLOXAMER_124,headgroup_area_nm2,0.566,nm2,,,CPP screening heuristic,S013_EST_HSP_HEURISTIC,estimated,0.35,Replace with monolayer or MD-derived area per molecule for publication-grade CPP.
SURF_POLOXAMER_188,MW,8400,g/mol,,,supplier/handbook average for mixtures,S010_BASF_KOLLIPHOR,supplier-reported,0.65,
SURF_POLOXAMER_188,HLB,29,HLB,,,Griffin/Davies HLB literature/supplier value,S010_BASF_KOLLIPHOR,supplier-reported,0.75,Grade-dependent; use supplier CoA when available.
SURF_POLOXAMER_188,tail_carbons,3,count,,,fatty-chain annotation,S010_BASF_KOLLIPHOR,curated,0.8,
SURF_POLOXAMER_188,tail_unsaturation,0,double_bonds,,,fatty-chain annotation,S010_BASF_KOLLIPHOR,curated,0.8,
SURF_POLOXAMER_188,formal_charge,0,e,,,nominal at neutral pH,S010_BASF_KOLLIPHOR,curated,0.85,
SURF_POLOXAMER_188,edge_activator,1.0,,,,HLB/charge heuristic,S010_BASF_KOLLIPHOR,curated,0.7,
SURF_POLOXAMER_188,cloud_point_C,>100,°C,,,cloud point; concentration-dependent,S010_BASF_KOLLIPHOR,supplier-reported,0.55,
SURF_POLOXAMER_188,delta_D,17.2,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_POLOXAMER_188,delta_P,8.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_POLOXAMER_188,delta_H,14,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_POLOXAMER_188,hsp_radius,9,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.4,Screening radius only unless experimentally determined.
SURF_POLOXAMER_188,molar_volume_cm3_mol,8000,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.42,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
SURF_POLOXAMER_188,headgroup_area_nm2,0.872,nm2,,,CPP screening heuristic,S013_EST_HSP_HEURISTIC,estimated,0.35,Replace with monolayer or MD-derived area per molecule for publication-grade CPP.
SURF_POLOXAMER_237,MW,7700,g/mol,,,supplier/handbook average for mixtures,S010_BASF_KOLLIPHOR,supplier-reported,0.65,
SURF_POLOXAMER_237,HLB,24,HLB,,,Griffin/Davies HLB literature/supplier value,S010_BASF_KOLLIPHOR,supplier-reported,0.75,Grade-dependent; use supplier CoA when available.
SURF_POLOXAMER_237,tail_carbons,3,count,,,fatty-chain annotation,S010_BASF_KOLLIPHOR,curated,0.8,
SURF_POLOXAMER_237,tail_unsaturation,0,double_bonds,,,fatty-chain annotation,S010_BASF_KOLLIPHOR,curated,0.8,
SURF_POLOXAMER_237,formal_charge,0,e,,,nominal at neutral pH,S010_BASF_KOLLIPHOR,curated,0.85,
SURF_POLOXAMER_237,edge_activator,1.0,,,,HLB/charge heuristic,S010_BASF_KOLLIPHOR,curated,0.7,
SURF_POLOXAMER_237,cloud_point_C,>100,°C,,,cloud point; concentration-dependent,S010_BASF_KOLLIPHOR,supplier-reported,0.55,
SURF_POLOXAMER_237,delta_D,17.2,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_POLOXAMER_237,delta_P,8.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_POLOXAMER_237,delta_H,14,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_POLOXAMER_237,hsp_radius,9,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.4,Screening radius only unless experimentally determined.
SURF_POLOXAMER_237,molar_volume_cm3_mol,7333.33,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.42,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
SURF_POLOXAMER_237,headgroup_area_nm2,0.782,nm2,,,CPP screening heuristic,S013_EST_HSP_HEURISTIC,estimated,0.35,Replace with monolayer or MD-derived area per molecule for publication-grade CPP.
SURF_POLOXAMER_338,MW,14600,g/mol,,,supplier/handbook average for mixtures,S010_BASF_KOLLIPHOR,supplier-reported,0.65,
SURF_POLOXAMER_338,HLB,27,HLB,,,Griffin/Davies HLB literature/supplier value,S010_BASF_KOLLIPHOR,supplier-reported,0.75,Grade-dependent; use supplier CoA when available.
SURF_POLOXAMER_338,tail_carbons,3,count,,,fatty-chain annotation,S010_BASF_KOLLIPHOR,curated,0.8,
SURF_POLOXAMER_338,tail_unsaturation,0,double_bonds,,,fatty-chain annotation,S010_BASF_KOLLIPHOR,curated,0.8,
SURF_POLOXAMER_338,formal_charge,0,e,,,nominal at neutral pH,S010_BASF_KOLLIPHOR,curated,0.85,
SURF_POLOXAMER_338,edge_activator,1.0,,,,HLB/charge heuristic,S010_BASF_KOLLIPHOR,curated,0.7,
SURF_POLOXAMER_338,cloud_point_C,>100,°C,,,cloud point; concentration-dependent,S010_BASF_KOLLIPHOR,supplier-reported,0.55,
SURF_POLOXAMER_338,delta_D,17.2,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_POLOXAMER_338,delta_P,8.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_POLOXAMER_338,delta_H,14,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_POLOXAMER_338,hsp_radius,9,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.4,Screening radius only unless experimentally determined.
SURF_POLOXAMER_338,molar_volume_cm3_mol,13904.76,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.42,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
SURF_POLOXAMER_338,headgroup_area_nm2,0.836,nm2,,,CPP screening heuristic,S013_EST_HSP_HEURISTIC,estimated,0.35,Replace with monolayer or MD-derived area per molecule for publication-grade CPP.
SURF_POLOXAMER_407,MW,12600,g/mol,,,supplier/handbook average for mixtures,S010_BASF_KOLLIPHOR,supplier-reported,0.65,
SURF_POLOXAMER_407,HLB,21,HLB,,,Griffin/Davies HLB literature/supplier value,S010_BASF_KOLLIPHOR,supplier-reported,0.75,Grade-dependent; use supplier CoA when available.
SURF_POLOXAMER_407,tail_carbons,3,count,,,fatty-chain annotation,S010_BASF_KOLLIPHOR,curated,0.8,
SURF_POLOXAMER_407,tail_unsaturation,0,double_bonds,,,fatty-chain annotation,S010_BASF_KOLLIPHOR,curated,0.8,
SURF_POLOXAMER_407,formal_charge,0,e,,,nominal at neutral pH,S010_BASF_KOLLIPHOR,curated,0.85,
SURF_POLOXAMER_407,edge_activator,1.0,,,,HLB/charge heuristic,S010_BASF_KOLLIPHOR,curated,0.7,
SURF_POLOXAMER_407,cloud_point_C,>100,°C,,,cloud point; concentration-dependent,S010_BASF_KOLLIPHOR,supplier-reported,0.55,
SURF_POLOXAMER_407,delta_D,17.2,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_POLOXAMER_407,delta_P,8.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_POLOXAMER_407,delta_H,14,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_POLOXAMER_407,hsp_radius,9,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.4,Screening radius only unless experimentally determined.
SURF_POLOXAMER_407,molar_volume_cm3_mol,12000,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.42,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
SURF_POLOXAMER_407,headgroup_area_nm2,0.728,nm2,,,CPP screening heuristic,S013_EST_HSP_HEURISTIC,estimated,0.35,Replace with monolayer or MD-derived area per molecule for publication-grade CPP.
SURF_POLOXAMER_P85,MW,4600,g/mol,,,supplier/handbook average for mixtures,S010_BASF_KOLLIPHOR,supplier-reported,0.65,
SURF_POLOXAMER_P85,HLB,16,HLB,,,Griffin/Davies HLB literature/supplier value,S010_BASF_KOLLIPHOR,supplier-reported,0.75,Grade-dependent; use supplier CoA when available.
SURF_POLOXAMER_P85,tail_carbons,3,count,,,fatty-chain annotation,S010_BASF_KOLLIPHOR,curated,0.8,
SURF_POLOXAMER_P85,tail_unsaturation,0,double_bonds,,,fatty-chain annotation,S010_BASF_KOLLIPHOR,curated,0.8,
SURF_POLOXAMER_P85,formal_charge,0,e,,,nominal at neutral pH,S010_BASF_KOLLIPHOR,curated,0.85,
SURF_POLOXAMER_P85,edge_activator,1.0,,,,HLB/charge heuristic,S010_BASF_KOLLIPHOR,curated,0.7,
SURF_POLOXAMER_P85,delta_D,17.2,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_POLOXAMER_P85,delta_P,8.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_POLOXAMER_P85,delta_H,14,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_POLOXAMER_P85,hsp_radius,9,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.4,Screening radius only unless experimentally determined.
SURF_POLOXAMER_P85,molar_volume_cm3_mol,4380.95,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.42,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
SURF_POLOXAMER_P85,headgroup_area_nm2,0.638,nm2,,,CPP screening heuristic,S013_EST_HSP_HEURISTIC,estimated,0.35,Replace with monolayer or MD-derived area per molecule for publication-grade CPP.
SURF_POLOXAMER_L64,MW,2900,g/mol,,,supplier/handbook average for mixtures,S010_BASF_KOLLIPHOR,supplier-reported,0.65,
SURF_POLOXAMER_L64,HLB,15,HLB,,,Griffin/Davies HLB literature/supplier value,S010_BASF_KOLLIPHOR,supplier-reported,0.75,Grade-dependent; use supplier CoA when available.
SURF_POLOXAMER_L64,tail_carbons,3,count,,,fatty-chain annotation,S010_BASF_KOLLIPHOR,curated,0.8,
SURF_POLOXAMER_L64,tail_unsaturation,0,double_bonds,,,fatty-chain annotation,S010_BASF_KOLLIPHOR,curated,0.8,
SURF_POLOXAMER_L64,formal_charge,0,e,,,nominal at neutral pH,S010_BASF_KOLLIPHOR,curated,0.85,
SURF_POLOXAMER_L64,edge_activator,1.0,,,,HLB/charge heuristic,S010_BASF_KOLLIPHOR,curated,0.7,
SURF_POLOXAMER_L64,delta_D,17.2,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_POLOXAMER_L64,delta_P,8.5,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_POLOXAMER_L64,delta_H,14,MPa^0.5,,,heuristic group-contribution/nearest-neighbour,S013_EST_HSP_HEURISTIC,estimated,0.4,Provisional HSP for screening; replace with experimental/literature value before model lock.
SURF_POLOXAMER_L64,hsp_radius,9,MPa^0.5,,,literature/heuristic solubility sphere,S013_EST_HSP_HEURISTIC,estimated,0.4,Screening radius only unless experimentally determined.
SURF_POLOXAMER_L64,molar_volume_cm3_mol,2761.9,cm3/mol,,,MW/density estimate,S012_CALCULATED,estimated,0.42,Estimated from MW/density; replace with measured molar volume or density-specific grade data.
SURF_POLOXAMER_L64,headgroup_area_nm2,0.62,nm2,,,CPP screening heuristic,S013_EST_HSP_HEURISTIC,estimated,0.35,Replace with monolayer or MD-derived area per molecule for publication-grade CPP.
